ticks,videoTimestamp,targetPower4dpType,intervalId,timeOfDayTimestamp,distanceMeters,speedVirtualMps,distanceVirtualMeters,workoutPosition,powerMatchOffset,cadence,speed,heartRate,power,distanceSensorMeters,trainerPower,time,targetPower,targetHeartRateZone,targetCadence,targetRpe,secondsSinceStart,grade,speedSensorMps,leftPower,rightPower
3710,3709.59273,twentyMin,13,1635602347299,32700.4,7.36,33000.646,3709605.199999988,NaN,95,160,130,131,NaN,131,3710.147,131,2,100,3,7065,NaN,NaN,NaN,NaN
3711,3710.86438,twentyMin,13,1635602348570,32707.56,7.36,33008.006,3710908,NaN,95,160,131,131,NaN,131,3711.272,131,2,100,3,7066,NaN,NaN,NaN,NaN
3712,3711.568476,twentyMin,13,1635602349274,32714.71,7.36,33015.367,3711605.5,NaN,95,160,131,131,NaN,131,3712.097,131,2,100,3,7067,NaN,NaN,NaN,NaN
3713,3712.781661,twentyMin,13,1635602350488,32721.91,7.36,33022.727,3712810.9000000358,NaN,96,161,131,131,NaN,131,3713.168,131,2,100,3,7068,NaN,NaN,NaN,NaN
3714,3713.794213,twentyMin,13,1635602351500,32729.1,7.36,33030.087,3713817.4000000358,NaN,96,161,131,131,NaN,131,3714.219,131,2,100,3,7069,NaN,NaN,NaN,NaN
3715,3714.505543,twentyMin,13,1635602352211,32736.3,7.36,33037.447,3714511.5,NaN,95,161,131,131,NaN,131,3715.161,131,2,100,3,7070,NaN,NaN,NaN,NaN
3716,3715.514949,twentyMin,13,1635602353221,32743.5,7.36,33044.807,3715507.199999988,NaN,95,161,131,131,NaN,131,3716.054,131,2,100,3,7071,NaN,NaN,NaN,NaN
3717,3716.740276,twentyMin,13,1635602354446,32750.74,7.36,33052.167,3716809.699999988,NaN,96,162,131,131,NaN,131,3717.113,131,2,100,3,7072,NaN,NaN,NaN,NaN
3718,3717.592129,twentyMin,13,1635602355298,32757.98,7.36,33059.527,3717613.199999988,NaN,96,162,131,131,NaN,131,3717.950,131,2,100,3,7073,NaN,NaN,NaN,NaN
3719,3718.467083,twentyMin,13,1635602356173,32765.22,7.362,33066.887,3718505.800000012,NaN,95,162,131,132,NaN,132,3718.980,131,2,100,3,7074,NaN,NaN,NaN,NaN
3720,3719.677489,twentyMin,13,1635602357383,32772.47,7.361,33074.248,3719707.4000000358,NaN,95,162,131,131,NaN,131,3720.218,131,2,100,3,7075,NaN,NaN,NaN,NaN
3721,3720.697117,twentyMin,13,1635602358403,32779.71,7.361,33081.61,3720705.199999988,NaN,97,162,131,131,NaN,131,3721.098,131,2,100,3,7076,NaN,NaN,NaN,NaN
3722,3721.401299,twentyMin,13,1635602359107,32786.95,7.361,33088.971,3721404.199999988,NaN,97,162,131,131,NaN,131,3722.043,131,2,100,3,7077,NaN,NaN,NaN,NaN
3723,3722.420025,twentyMin,13,1635602360126,32794.24,7.361,33096.332,3722503.5,NaN,96,163,132,131,NaN,131,3723.165,131,2,100,3,7078,NaN,NaN,NaN,NaN
3724,3723.62987,twentyMin,13,1635602361336,32801.52,7.361,33103.694,3723714,NaN,95,163,132,131,NaN,131,3724.206,131,2,100,3,7079,NaN,NaN,NaN,NaN
3725,3724.849421,twentyMin,13,1635602362555,32808.81,7.361,33111.055,3724908.5,NaN,95,163,131,131,NaN,131,3725.058,131,2,100,3,7080,NaN,NaN,NaN,NaN
3726,3725.364603,twentyMin,13,1635602363070,32816.1,7.361,33118.416,3725418,NaN,94,163,131,131,NaN,131,3725.865,131,2,100,3,7081,NaN,NaN,NaN,NaN
3727,3726.573332,twentyMin,13,1635602364279,32823.38,7.361,33125.777,3726604.300000012,NaN,95,163,131,131,NaN,131,3726.933,131,2,100,3,7082,NaN,NaN,NaN,NaN
3728,3727.590423,twentyMin,13,1635602365296,32830.67,7.361,33133.137,3727603.5,NaN,95,163,131,131,NaN,131,3728.055,131,2,100,3,7083,NaN,NaN,NaN,NaN
3729,3728.801367,twentyMin,13,1635602366507,32837.96,7.361,33140.498,3728803.4000000358,NaN,96,163,131,131,NaN,131,3729.142,131,2,100,3,7084,NaN,NaN,NaN,NaN
3730,3729.595066,twentyMin,13,1635602367301,32845.24,7.361,33147.859,3729604.4000000358,NaN,96,163,131,131,NaN,131,3729.965,131,2,100,3,7085,NaN,NaN,NaN,NaN
3731,3730.531988,twentyMin,13,1635602368238,32852.53,7.361,33155.22,3730604,NaN,95,163,131,131,NaN,131,3731.004,131,2,100,3,7086,NaN,NaN,NaN,NaN
3732,3731.745133,twentyMin,13,1635602369451,32859.86,7.361,33162.58,3731804.100000024,NaN,96,164,132,131,NaN,131,3732.072,131,2,100,3,7087,NaN,NaN,NaN,NaN
3733,3732.753001,twentyMin,13,1635602370459,32867.19,7.361,33169.941,3732803.699999988,NaN,96,164,133,131,NaN,131,3733.110,131,2,100,3,7088,NaN,NaN,NaN,NaN
3734,3733.469107,twentyMin,13,1635602371175,32874.52,7.361,33177.302,3733503.699999988,NaN,96,164,133,131,NaN,131,3733.976,131,2,100,3,7089,NaN,NaN,NaN,NaN
3735,3734.483478,twentyMin,13,1635602372189,32881.86,7.361,33184.662,3734503.800000012,NaN,95,164,133,131,NaN,131,3735.186,131,2,100,3,7090,NaN,NaN,NaN,NaN
3736,3735.701428,twentyMin,13,1635602373407,32889.19,7.36,33192.023,3735703.9000000358,NaN,96,164,133,131,NaN,131,3736.095,131,2,100,3,7091,0.02,NaN,NaN,NaN
3737,3736.842182,twentyMin,14,1635602374548,32896.52,7.36,33199.383,3736903.9000000358,NaN,96,164,131,131,NaN,131,3737.044,247,3,80,7,7092,0.02,NaN,NaN,NaN
3738,3737.424707,twentyMin,14,1635602375131,32903.9,7.405,33206.744,3737508.800000012,NaN,96,165,131,161,NaN,161,3737.885,247,3,80,7,7093,0.02,NaN,NaN,NaN
3739,3738.592871,twentyMin,14,1635602376299,32911.45,7.567,33214.149,3738605.199999988,NaN,96,169,130,243,NaN,243,3738.955,247,3,80,7,7094,0.02,NaN,NaN,NaN
3740,3739.65269,twentyMin,14,1635602377359,32919.14,7.719,33221.716,3739706.600000024,NaN,94,172,130,246,NaN,246,3739.990,247,3,80,7,7095,0.02,NaN,NaN,NaN
3741,3740.365391,twentyMin,14,1635602378071,32926.96,7.858,33229.435,3740414.300000012,NaN,93,175,130,246,NaN,246,3740.984,247,3,80,7,7096,0.02,NaN,NaN,NaN
3742,3741.608684,twentyMin,14,1635602379315,32934.56,7.986,33237.294,3741614.699999988,NaN,91,170,131,246,NaN,246,3742.149,247,3,80,7,7097,0.02,NaN,NaN,NaN
3743,3742.842896,twentyMin,14,1635602380549,32942.34,8.103,33245.279,3742914,NaN,90,174,132,247,NaN,247,3743.189,247,3,80,7,7098,0.02,NaN,NaN,NaN
3744,3743.812565,twentyMin,14,1635602381518,32950.25,8.21,33253.383,3743808.800000012,NaN,88,177,133,246,NaN,246,3744.266,247,3,80,7,7099,0.02,NaN,NaN,NaN
3745,3744.863663,twentyMin,14,1635602382570,32958.26,8.308,33261.593,3744912.100000024,NaN,88,179,133,246,NaN,246,3745.169,247,3,80,7,7100,0.02,NaN,NaN,NaN
3746,3745.552254,twentyMin,14,1635602383258,32966.39,8.398,33269.9,3745606.100000024,NaN,86,182,134,247,NaN,247,3746.093,247,3,80,7,7101,0.02,NaN,NaN,NaN
3747,3746.767937,twentyMin,14,1635602384474,32974.62,8.481,33278.299,3746808.100000024,NaN,86,184,134,247,NaN,247,3747.249,247,3,80,7,7102,0.02,NaN,NaN,NaN
3748,3747.780431,twentyMin,14,1635602385486,32982.98,8.558,33286.78,3747807.199999988,NaN,86,187,134,247,NaN,247,3748.217,247,3,80,7,7103,0.02,NaN,NaN,NaN
3749,3748.492012,twentyMin,14,1635602386198,32991.38,8.627,33295.338,3748514.800000012,NaN,86,188,134,247,NaN,247,3748.995,247,3,80,7,7104,0.02,NaN,NaN,NaN
3750,3749.509996,twentyMin,14,1635602387216,32999.87,8.69,33303.965,3749516.9000000358,NaN,85,190,134,246,NaN,246,3749.905,247,3,80,7,7105,0.02,NaN,NaN,NaN
3751,3750.478139,twentyMin,14,1635602388184,33008.46,8.749,33312.655,3750518,NaN,84,192,135,247,NaN,247,3750.937,247,3,80,7,7106,0.02,NaN,NaN,NaN
3752,3751.712073,twentyMin,14,1635602389418,33017.09,8.803,33321.405,3751705.600000024,NaN,84,193,135,247,NaN,247,3752.063,247,3,80,7,7107,0.02,NaN,NaN,NaN
3753,3752.86566,twentyMin,14,1635602390572,33025.8,8.854,33330.208,3752903.800000012,NaN,85,195,135,248,NaN,248,3753.245,247,3,80,7,7108,0.02,NaN,NaN,NaN
3754,3753.437229,twentyMin,14,1635602391143,33034.56,8.899,33339.062,3753507.199999988,NaN,85,196,136,247,NaN,247,3754.056,247,3,80,7,7109,0.02,NaN,NaN,NaN
3755,3754.402361,twentyMin,14,1635602392108,33043.37,8.941,33347.961,3754411.100000024,NaN,86,197,137,247,NaN,247,3755.044,247,3,80,7,7110,0.02,NaN,NaN,NaN
3756,3755.634248,twentyMin,14,1635602393340,33052.22,8.979,33356.902,3755708.699999988,NaN,85,198,137,247,NaN,247,3756.206,247,3,80,7,7111,0.02,NaN,NaN,NaN
3757,3756.656113,twentyMin,14,1635602394362,33061.12,9.014,33365.882,3756711,NaN,85,199,137,247,NaN,247,3757.192,247,3,80,7,7112,0.02,NaN,NaN,NaN
3758,3757.357924,twentyMin,14,1635602395064,33070.06,9.047,33374.896,3757404.199999988,NaN,85,200,138,247,NaN,247,3757.925,247,3,80,7,7113,0.02,NaN,NaN,NaN
3759,3758.380673,twentyMin,14,1635602396087,33079.04,9.076,33383.943,3758404.199999988,NaN,84,201,138,247,NaN,247,3758.903,247,3,80,7,7114,0.02,NaN,NaN,NaN
3760,3759.593081,twentyMin,14,1635602397299,33088.08,9.103,33393.019,3759617.4000000358,NaN,84,202,138,247,NaN,247,3760.019,247,3,80,7,7115,0.02,NaN,NaN,NaN
3761,3760.834523,twentyMin,14,1635602398540,33097.15,9.128,33402.122,3760904.199999988,NaN,84,203,138,247,NaN,247,3761.052,247,3,80,7,7116,0.02,NaN,NaN,NaN
3762,3761.544351,twentyMin,14,1635602399250,33106.22,9.151,33411.25,3761614.300000012,NaN,84,203,139,247,NaN,247,3761.923,247,3,80,7,7117,0.02,NaN,NaN,NaN
3763,3762.557823,twentyMin,14,1635602400264,33115.34,9.171,33420.401,3762612.600000024,NaN,84,204,140,246,NaN,246,3762.962,247,3,80,7,7118,0.02,NaN,NaN,NaN
3764,3763.775628,twentyMin,14,1635602401482,33124.46,9.19,33429.572,3763815.300000012,NaN,83,204,140,247,NaN,247,3764.083,247,3,80,7,7119,0.02,NaN,NaN,NaN
3765,3764.843056,twentyMin,14,1635602402549,33133.63,9.208,33438.762,3764903.600000024,NaN,83,205,140,247,NaN,247,3765.060,247,3,80,7,7120,0.02,NaN,NaN,NaN
3766,3765.494332,twentyMin,14,1635602403200,33142.79,9.224,33447.97,3765516,NaN,82,205,141,247,NaN,247,3766.073,247,3,80,7,7121,0.02,NaN,NaN,NaN
3767,3766.716151,twentyMin,14,1635602404422,33152,9.239,33457.194,3766714.699999988,NaN,83,206,141,247,NaN,247,3767.148,247,3,80,7,7122,0.02,NaN,NaN,NaN
3768,3767.731539,twentyMin,14,1635602405437,33161.21,9.253,33466.433,3767815,NaN,83,206,141,247,NaN,247,3768.207,247,3,80,7,7123,0.02,NaN,NaN,NaN
3769,3768.461688,twentyMin,14,1635602406168,33170.42,9.265,33475.686,3768515.4000000358,NaN,83,206,141,247,NaN,247,3769.030,247,3,80,7,7124,0.02,NaN,NaN,NaN
3770,3769.686983,twentyMin,14,1635602407393,33179.67,9.276,33484.951,3769709.699999988,NaN,83,207,142,246,NaN,246,3770.056,247,3,80,7,7125,0.02,NaN,NaN,NaN
3771,3770.593066,twentyMin,14,1635602408299,33188.93,9.285,33494.227,3770603.600000024,NaN,83,207,142,246,NaN,246,3770.942,247,3,80,7,7126,0.02,NaN,NaN,NaN
3772,3771.411042,twentyMin,14,1635602409117,33198.18,9.295,33503.513,3771405.100000024,NaN,82,207,143,247,NaN,247,3771.882,247,3,80,7,7127,0.02,NaN,NaN,NaN
3773,3772.628664,twentyMin,14,1635602410334,33207.48,9.303,33512.808,3772711.9000000358,NaN,82,208,143,246,NaN,246,3773.037,247,3,80,7,7128,0.02,NaN,NaN,NaN
3774,3773.645101,twentyMin,14,1635602411351,33216.78,9.312,33522.111,3773715.300000012,NaN,82,208,143,247,NaN,247,3774.075,247,3,80,7,7129,0.02,NaN,NaN,NaN
3775,3774.85185,twentyMin,14,1635602412558,33226.08,9.32,33531.423,3774907.100000024,NaN,82,208,143,247,NaN,247,3775.131,247,3,80,7,7130,0.02,NaN,NaN,NaN
3776,3775.364725,twentyMin,14,1635602413070,33235.37,9.328,33540.743,3775417.4000000358,NaN,81,208,143,248,NaN,248,3776.066,247,3,80,7,7131,0.02,NaN,NaN,NaN
3777,3776.584699,twentyMin,14,1635602414290,33244.67,9.334,33550.071,3776604,NaN,82,208,144,247,NaN,247,3777.188,247,3,80,7,7132,0.02,NaN,NaN,NaN
3778,3777.798516,twentyMin,14,1635602415504,33254.02,9.34,33559.405,3777804.9000000358,NaN,83,209,144,247,NaN,247,3778.179,247,3,80,7,7133,0.02,NaN,NaN,NaN
3779,3778.815013,twentyMin,14,1635602416521,33263.36,9.347,33568.745,3778808.699999988,NaN,83,209,144,248,NaN,248,3779.046,247,3,80,7,7134,0.02,NaN,NaN,NaN
3780,3779.52426,twentyMin,14,1635602417230,33272.7,9.353,33578.092,3779608.100000024,NaN,83,209,145,248,NaN,248,3780.173,247,3,80,7,7135,0.02,NaN,NaN,NaN
3781,3780.543987,twentyMin,14,1635602418250,33282.05,9.359,33587.445,3780614,NaN,82,209,146,248,NaN,248,3781.206,247,3,80,7,7136,0.02,NaN,NaN,NaN
3782,3781.74654,twentyMin,14,1635602419452,33291.39,9.364,33596.804,3781816.199999988,NaN,83,209,147,248,NaN,248,3782.118,247,3,80,7,7137,0.02,NaN,NaN,NaN
3783,3782.601825,twentyMin,14,1635602420307,33300.73,9.367,33606.168,3782603.600000024,NaN,84,209,147,247,NaN,247,3782.957,247,3,80,7,7138,0.02,NaN,NaN,NaN
3784,3783.484612,twentyMin,14,1635602421190,33310.07,9.371,33615.535,3783507.9000000358,NaN,84,209,147,247,NaN,247,3783.904,247,3,80,7,7139,0.02,NaN,NaN,NaN
3785,3784.694396,twentyMin,14,1635602422400,33319.42,9.372,33624.905,3784709.600000024,NaN,84,209,148,246,NaN,246,3785.057,247,3,80,7,7140,0.02,NaN,NaN,NaN
3786,3785.706954,twentyMin,14,1635602423413,33328.76,9.375,33634.278,3785714.199999988,NaN,82,209,148,247,NaN,247,3786.203,247,3,80,7,7141,0.02,NaN,NaN,NaN
3787,3786.420068,twentyMin,14,1635602424126,33338.15,9.379,33643.653,3786503.5,NaN,83,210,148,248,NaN,248,3787.051,247,3,80,7,7142,0.02,NaN,NaN,NaN
3788,3787.403479,twentyMin,14,1635602425109,33347.54,9.382,33653.032,3787411.9000000358,NaN,84,210,148,248,NaN,248,3788.044,247,3,80,7,7143,0.02,NaN,NaN,NaN
3789,3788.634911,twentyMin,14,1635602426341,33356.92,9.386,33662.414,3788705.300000012,NaN,85,210,149,248,NaN,248,3789.207,247,3,80,7,7144,0.02,NaN,NaN,NaN
3790,3789.648147,twentyMin,14,1635602427354,33366.31,9.386,33671.8,3789718,NaN,86,210,149,246,NaN,246,3790.203,247,3,80,7,7145,0.02,NaN,NaN,NaN
3791,3790.617716,twentyMin,14,1635602428323,33375.7,9.387,33681.186,3790609,NaN,86,210,150,246,NaN,246,3790.984,247,3,80,7,7146,0.02,NaN,NaN,NaN
3792,3791.355833,twentyMin,14,1635602429061,33385.09,9.387,33690.573,3791403.699999988,NaN,85,210,150,246,NaN,246,3791.946,247,3,80,7,7147,0.02,NaN,NaN,NaN
3793,3792.592949,twentyMin,14,1635602430299,33394.48,9.389,33699.96,3792605.300000012,NaN,85,210,150,247,NaN,247,3792.979,247,3,80,7,7148,0.02,NaN,NaN,NaN
3794,3793.570436,twentyMin,14,1635602431276,33403.86,9.39,33709.349,3793609.300000012,NaN,85,210,150,247,NaN,247,3794.018,247,3,80,7,7149,0.02,NaN,NaN,NaN
3795,3794.593199,twentyMin,14,1635602432299,33413.25,9.39,33718.739,3794610.9000000358,NaN,85,210,151,246,NaN,246,3795.009,247,3,80,7,7150,0.02,NaN,NaN,NaN
3796,3795.593177,twentyMin,14,1635602433299,33422.64,9.393,33728.129,3795608.600000024,NaN,84,210,151,248,NaN,248,3795.922,247,3,80,7,7151,0.02,NaN,NaN,NaN
3797,3796.515603,twentyMin,14,1635602434221,33432.03,9.394,33737.522,3796506.300000012,NaN,83,210,151,247,NaN,247,3796.997,247,3,80,7,7152,0.02,NaN,NaN,NaN
3798,3797.535492,twentyMin,14,1635602435241,33441.41,9.395,33746.916,3797604.600000024,NaN,84,210,151,247,NaN,247,3798.036,247,3,80,7,7153,0.02,NaN,NaN,NaN
3799,3798.745712,twentyMin,14,1635602436451,33450.8,9.396,33756.312,3798804,NaN,85,210,151,247,NaN,247,3799.159,247,3,80,7,7154,0.02,NaN,NaN,NaN
3800,3799.863534,twentyMin,14,1635602437569,33460.19,9.396,33765.708,3799911.9000000358,NaN,84,210,151,246,NaN,246,3800.153,247,3,80,7,7155,0.02,NaN,NaN,NaN
3801,3800.467328,twentyMin,14,1635602438173,33469.58,9.396,33775.103,3800516.300000012,NaN,83,210,151,246,NaN,246,3801.144,247,3,80,7,7156,0.02,NaN,NaN,NaN
3802,3801.457986,twentyMin,14,1635602439164,33478.97,9.395,33784.499,3801512.100000024,NaN,83,210,151,246,NaN,246,3802.028,247,3,80,7,7157,0.02,NaN,NaN,NaN
3803,3802.688622,twentyMin,14,1635602440394,33488.35,9.395,33793.894,3802712.199999988,NaN,83,210,152,246,NaN,246,3803.057,247,3,80,7,7158,0.02,NaN,NaN,NaN
3804,3803.592992,twentyMin,14,1635602441299,33497.74,9.395,33803.289,3803612.4000000358,NaN,82,210,151,246,NaN,246,3803.947,247,3,80,7,7159,0.02,NaN,NaN,NaN
3805,3804.593249,twentyMin,14,1635602442299,33507.13,9.395,33812.684,3804610.5,NaN,81,210,151,246,NaN,246,3804.955,247,3,80,7,7160,0.02,NaN,NaN,NaN
3806,3805.65673,twentyMin,14,1635602443362,33516.52,9.396,33822.079,3805711.5,NaN,80,210,151,247,NaN,247,3805.998,247,3,80,7,7161,0.02,NaN,NaN,NaN
3807,3806.366692,twentyMin,14,1635602444072,33525.9,9.398,33831.475,3806409.600000024,NaN,79,210,151,248,NaN,248,3806.948,247,3,80,7,7162,0.02,NaN,NaN,NaN
3808,3807.389093,twentyMin,14,1635602445095,33535.29,9.4,33840.872,3807413.100000024,NaN,81,210,152,248,NaN,248,3807.988,247,3,80,7,7163,0.02,NaN,NaN,NaN
3809,3808.591019,twentyMin,14,1635602446297,33544.41,9.4,33850.272,3808614.9000000358,NaN,82,204,152,247,NaN,247,3809.105,247,3,80,7,7164,0.02,NaN,NaN,NaN
3810,3809.81446,twentyMin,14,1635602447520,33553.53,9.401,33859.672,3809804.100000024,NaN,82,204,152,247,NaN,247,3810.263,247,3,80,7,7165,0.02,NaN,NaN,NaN
3811,3810.827473,twentyMin,14,1635602448533,33562.7,9.4,33869.073,3810909.199999988,NaN,82,205,152,246,NaN,246,3811.126,247,3,80,7,7166,0.02,NaN,NaN,NaN
3812,3811.538604,twentyMin,14,1635602449244,33571.86,9.401,33878.473,3811614.600000024,NaN,80,205,152,247,NaN,247,3812.090,247,3,80,7,7167,0.02,NaN,NaN,NaN
3813,3812.560337,twentyMin,14,1635602450266,33581.07,9.402,33887.874,3812604.100000024,NaN,80,206,152,248,NaN,248,3813.211,247,3,80,7,7168,0.02,NaN,NaN,NaN
3814,3813.766431,twentyMin,14,1635602451472,33590.28,9.404,33897.277,3813805.9000000358,NaN,81,206,152,248,NaN,248,3814.248,247,3,80,7,7169,0.02,NaN,NaN,NaN
3815,3814.867386,twentyMin,14,1635602452573,33599.49,9.405,33906.68,3814906,NaN,81,206,151,248,NaN,248,3815.104,247,3,80,7,7170,0.02,NaN,NaN,NaN
3816,3815.498337,twentyMin,14,1635602453204,33608.74,9.405,33916.086,3815508,NaN,81,207,151,247,NaN,247,3815.909,247,3,80,7,7171,0.02,NaN,NaN,NaN
3817,3816.593386,twentyMin,14,1635602454299,33618,9.407,33925.491,3816616,NaN,80,207,152,248,NaN,248,3816.953,247,3,80,7,7172,0.02,NaN,NaN,NaN
3818,3817.458815,twentyMin,14,1635602455164,33627.25,9.406,33934.898,3817512.699999988,NaN,81,207,152,246,NaN,246,3818.016,247,3,80,7,7173,0.02,NaN,NaN,NaN
3819,3818.694215,twentyMin,14,1635602456400,33636.55,9.407,33944.304,3818703.800000012,NaN,81,208,152,248,NaN,248,3819.223,247,3,80,7,7174,0.02,NaN,NaN,NaN
3820,3819.865309,twentyMin,14,1635602457571,33645.85,9.408,33953.71,3819904,NaN,81,208,152,248,NaN,248,3820.148,247,3,80,7,7175,0.02,NaN,NaN,NaN
3821,3820.666572,twentyMin,14,1635602458372,33655.14,9.408,33963.119,3820706.4000000358,NaN,82,208,152,247,NaN,247,3821.127,247,3,80,7,7176,0.02,NaN,NaN,NaN
3822,3821.655681,twentyMin,14,1635602459361,33664.44,9.408,33972.526,3821709.5,NaN,82,208,151,247,NaN,247,3821.994,247,3,80,7,7177,0.02,NaN,NaN,NaN
3823,3822.396383,twentyMin,14,1635602460102,33673.74,9.408,33981.934,3822418.699999988,NaN,82,208,152,247,NaN,247,3823.118,247,3,80,7,7178,0.02,NaN,NaN,NaN
3824,3823.379936,twentyMin,14,1635602461086,33683.08,9.408,33991.342,3823418.800000012,NaN,82,209,151,247,NaN,247,3823.990,247,3,80,7,7179,0.02,NaN,NaN,NaN
3825,3824.610049,twentyMin,14,1635602462316,33692.43,9.408,34000.75,3824618.300000012,NaN,82,209,151,247,NaN,247,3825.053,247,3,80,7,7180,0.02,NaN,NaN,NaN
3826,3825.593519,twentyMin,14,1635602463299,33701.77,9.408,34010.157,3825606.300000012,NaN,82,209,151,247,NaN,247,3826.018,247,3,80,7,7181,0.02,NaN,NaN,NaN
3827,3826.83661,twentyMin,14,1635602464542,33711.11,9.409,34019.565,3826905.800000012,NaN,82,209,151,248,NaN,248,3827.028,247,3,80,7,7182,0.02,NaN,NaN,NaN
3828,3827.546641,twentyMin,14,1635602465252,33720.46,9.409,34028.974,3827605,NaN,83,209,151,247,NaN,247,3827.926,247,3,80,7,7183,0.02,NaN,NaN,NaN
3829,3828.569971,twentyMin,14,1635602466276,33729.8,9.408,34038.382,3828609.5,NaN,83,209,151,247,NaN,247,3829.079,247,3,80,7,7184,0.02,NaN,NaN,NaN
3830,3829.783158,twentyMin,14,1635602467489,33739.14,9.408,34047.791,3829806.5,NaN,83,209,152,247,NaN,247,3830.087,247,3,80,7,7185,0.02,NaN,NaN,NaN
3831,3830.843421,twentyMin,14,1635602468549,33748.49,9.408,34057.199,3830911.699999988,NaN,83,209,152,247,NaN,247,3831.062,247,3,80,7,7186,0.02,NaN,NaN,NaN
3832,3831.501494,twentyMin,14,1635602469207,33757.87,9.408,34066.607,3831509.4000000358,NaN,83,210,152,247,NaN,247,3831.997,247,3,80,7,7187,0.02,NaN,NaN,NaN
3833,3832.719963,twentyMin,14,1635602470426,33766.95,9.407,34076.015,3832803.699999988,NaN,83,203,152,246,NaN,246,3833.148,247,3,80,7,7188,0.02,NaN,NaN,NaN
3834,3833.733134,twentyMin,14,1635602471439,33776.07,9.407,34085.422,3833817,NaN,83,204,152,247,NaN,247,3834.207,247,3,80,7,7189,0.02,NaN,NaN,NaN
3835,3834.442363,twentyMin,14,1635602472148,33785.19,9.407,34094.829,3834510.4000000358,NaN,83,204,152,247,NaN,247,3834.964,247,3,80,7,7190,0.02,NaN,NaN,NaN
3836,3835.45722,twentyMin,14,1635602473163,33794.35,9.407,34104.236,3835509.300000012,NaN,82,205,152,247,NaN,247,3836.012,247,3,80,7,7191,0.02,NaN,NaN,NaN
3837,3836.593247,twentyMin,14,1635602474299,33803.52,9.407,34113.643,3836603.699999988,NaN,80,205,152,247,NaN,247,3836.966,247,3,80,7,7192,0.02,NaN,NaN,NaN
3838,3837.593532,twentyMin,14,1635602475299,33812.73,9.407,34123.049,3837603.4000000358,NaN,81,206,152,247,NaN,247,3837.942,247,3,80,7,7193,0.02,NaN,NaN,NaN
3839,3838.402858,twentyMin,14,1635602476109,33821.93,9.408,34132.456,3838412,NaN,82,206,152,248,NaN,248,3838.960,247,3,80,7,7194,0.02,NaN,NaN,NaN
3840,3839.613857,twentyMin,14,1635602477320,33831.14,9.409,34141.864,3839605.800000012,NaN,83,206,152,248,NaN,248,3840.030,247,3,80,7,7195,0.02,NaN,NaN,NaN
3841,3840.625445,twentyMin,14,1635602478331,33840.4,9.409,34151.273,3840709,NaN,83,207,152,247,NaN,247,3841.111,247,3,80,7,7196,0.02,NaN,NaN,NaN
3842,3841.842237,twentyMin,14,1635602479548,33849.34,9.408,34160.682,3841912,NaN,83,200,153,246,NaN,246,3842.191,247,3,80,7,7197,0.02,NaN,NaN,NaN
3843,3842.872384,twentyMin,14,1635602480578,33858.32,9.408,34170.09,3842903.300000012,NaN,84,201,153,247,NaN,247,3843.275,247,3,80,7,7198,0.02,NaN,NaN,NaN
3844,3843.874133,twentyMin,14,1635602481580,33867.35,9.407,34179.497,3843913.199999988,NaN,84,202,153,247,NaN,247,3844.172,247,3,80,7,7199,0.02,NaN,NaN,NaN
3845,3844.550854,twentyMin,14,1635602482257,33876.43,9.407,34188.905,3844605.300000012,NaN,84,203,153,247,NaN,247,3845.128,247,3,80,7,7200,0.02,NaN,NaN,NaN
3846,3845.783281,twentyMin,14,1635602483489,33885.5,9.407,34198.312,3845805.800000012,NaN,84,203,153,247,NaN,247,3846.258,247,3,80,7,7201,0.02,NaN,NaN,NaN
3847,3846.864209,twentyMin,14,1635602484570,33894.62,9.407,34207.72,3846904.100000024,NaN,82,204,152,247,NaN,247,3847.260,247,3,80,7,7202,0.02,NaN,NaN,NaN
3848,3847.502765,twentyMin,14,1635602485209,33903.74,9.408,34217.127,3847503.699999988,NaN,83,204,153,248,NaN,248,3847.997,247,3,80,7,7203,0.02,NaN,NaN,NaN
3849,3848.593466,twentyMin,14,1635602486299,33912.91,9.41,34226.535,3848606.4000000358,NaN,83,205,152,248,NaN,248,3848.984,247,3,80,7,7204,0.02,NaN,NaN,NaN
3850,3849.593578,twentyMin,14,1635602487299,33922.07,9.409,34235.945,3849608.5,NaN,83,205,153,247,NaN,247,3849.912,247,3,80,7,7205,0.02,NaN,NaN,NaN
3851,3850.450014,twentyMin,14,1635602488156,33931.28,9.409,34245.354,3850516.100000024,NaN,83,206,152,247,NaN,247,3850.977,247,3,80,7,7206,0.02,NaN,NaN,NaN
3852,3851.465802,twentyMin,14,1635602489172,33940.49,9.409,34254.763,3851503.9000000358,NaN,82,206,153,247,NaN,247,3852.140,247,3,80,7,7207,0.02,NaN,NaN,NaN
3853,3852.441866,twentyMin,14,1635602490148,33949.74,9.408,34264.172,3852511.800000012,NaN,83,207,153,246,NaN,246,3853.093,247,3,80,7,7208,0.02,NaN,NaN,NaN
3854,3853.665314,twentyMin,14,1635602491371,33959,9.406,34273.58,3853704.300000012,NaN,83,207,152,246,NaN,246,3854.131,247,3,80,7,7209,0.02,NaN,NaN,NaN
3855,3854.865564,twentyMin,14,1635602492571,33968.25,9.406,34282.986,3854905.300000012,NaN,82,207,152,247,NaN,247,3855.240,247,3,80,7,7210,0.02,NaN,NaN,NaN
