ticks,time,power,cadence,heartRate,speed,targetPower,targetHeartRateZone,targetCadence,targetRpe
2317,2341.763,221,89,175,203,215,5,95,0
2318,2342.763,190,88,175,203,215,5,95,0
2319,2343.764,186,89,175,203,215,5,95,0
2320,2344.764,159,89,174,203,215,5,95,0
2321,2345.764,202,89,174,203,215,5,95,0
2322,2346.765,159,88,174,202,215,5,95,0
2323,2347.766,207,87,174,202,215,5,95,0
2324,2348.767,156,88,174,204,215,5,95,0
2325,2349.767,185,88,175,204,215,5,95,0
2326,2350.86,185,88,175,204,215,5,95,0
2327,2351.86,161,88,175,204,215,5,95,0
2328,2352.86,153,89,175,202,215,5,95,0
2329,2353.86,140,88,175,202,215,5,95,0
2330,2354.86,140,87,175,202,215,5,95,0
2331,2355.862,150,88,175,202,215,5,95,0
2332,2356.862,186,87,175,202,215,5,95,0
2333,2357.866,186,88,175,202,215,5,95,0
2334,2358.868,186,88,175,202,215,5,95,0
2335,2359.868,195,88,175,202,215,5,95,0
2336,2360.87,212,88,175,202,215,5,95,0
2337,2361.87,212,88,175,202,215,5,95,0
2338,2362.87,212,88,175,202,215,5,95,0
2339,2363.958,188,88,175,202,215,5,95,0
2340,2364.958,202,89,175,201,215,5,95,0
2341,2365.958,166,88,175,201,215,5,95,0
2342,2367.057,166,87,175,201,215,5,95,0
2343,2368.058,198,88,175,200,215,5,95,0
2344,2369.058,198,88,175,200,215,5,95,0
2345,2370.059,198,86,175,200,215,5,95,0
2346,2371.06,198,87,174,200,215,5,95,0
2347,2372.062,233,88,174,201,215,5,95,0
2348,2373.064,165,87,174,201,215,5,95,0
2349,2374.157,165,88,174,201,215,5,95,0
2350,2375.158,171,88,174,201,215,5,95,0
2351,2376.159,208,88,174,202,215,5,95,0
2352,2377.162,208,87,174,202,215,5,95,0
2353,2378.162,192,88,174,202,215,5,95,0
2354,2379.258,192,87,174,202,215,5,95,0
2355,2380.259,192,88,174,202,215,5,95,0
2356,2381.262,214,88,174,201,215,5,95,0
2357,2382.359,214,89,174,201,215,5,95,0
2358,2383.36,214,88,174,203,215,5,95,0
2359,2384.363,230,88,174,203,215,5,95,0
2360,2385.458,159,89,174,203,215,5,95,0
2361,2386.458,171,89,174,203,215,5,95,0
2362,2387.458,171,88,174,203,215,5,95,0
2363,2388.459,171,89,174,203,215,5,95,0
2364,2389.458,206,88,174,203,215,5,95,0
2365,2390.458,206,88,174,203,215,5,95,0
2366,2391.458,180,88,174,203,215,5,95,0
2367,2392.458,180,89,174,203,215,5,95,0
2368,2393.458,185,88,174,203,215,5,95,0
2369,2394.458,185,88,174,201,215,5,95,0
2370,2395.458,142,88,174,201,215,5,95,0
2371,2396.458,142,88,174,201,215,5,95,0
2372,2397.458,142,88,175,202,215,5,95,0
2373,2398.458,226,88,175,202,215,5,95,0
2374,2399.458,226,88,175,202,215,5,95,0
2375,2400.458,226,88,174,202,215,5,95,0
2376,2401.458,185,88,174,202,215,5,95,0
2377,2402.458,193,88,174,202,215,5,95,0
2378,2403.458,209,88,174,202,215,5,95,0
2379,2404.458,160,88,174,203,215,5,95,0
2380,2405.458,188,87,174,203,215,5,95,0
2381,2406.458,210,89,175,203,215,5,95,0
2382,2407.459,153,88,174,202,215,5,95,0
2383,2408.459,153,88,175,202,215,5,95,0
2384,2409.46,153,88,175,202,215,5,95,0
2385,2410.464,153,88,175,202,215,5,95,0
2386,2411.464,153,88,174,202,215,5,95,0
2387,2412.466,177,88,174,202,215,5,95,0
2388,2413.467,186,88,175,201,215,5,95,0
2389,2414.468,186,87,175,201,215,5,95,0
2390,2415.47,186,88,175,201,215,5,95,0
2391,2416.47,198,88,175,201,215,5,95,0
2392,2417.471,200,87,175,201,215,5,95,0
2393,2418.472,200,88,175,202,215,5,95,0
2394,2419.472,230,87,175,202,215,5,95,0
2395,2420.473,196,88,175,202,215,5,95,0
2396,2421.473,196,88,175,202,215,5,95,0
2397,2422.475,226,88,175,202,215,5,95,0
2398,2423.476,200,88,175,202,215,5,95,0
2399,2424.557,241,89,176,201,215,5,95,0
2400,2425.559,241,89,175,201,215,5,95,0
2401,2426.559,130,87,176,203,215,5,95,0
2402,2427.56,130,88,176,203,215,5,95,0
2403,2428.563,131,88,176,202,215,5,95,0
2404,2429.563,131,87,176,202,215,5,95,0
2405,2430.563,156,89,176,202,215,5,95,0
2406,2431.658,195,88,176,202,215,5,95,0
2407,2432.658,164,88,176,201,215,5,95,0
2408,2433.658,205,88,176,202,215,5,95,0
2409,2434.658,205,87,177,202,215,5,95,0
2410,2435.658,205,88,176,202,215,5,95,0
2411,2436.658,231,89,176,202,215,5,95,0
2412,2437.658,132,88,176,203,215,5,95,0
2413,2438.698,132,88,176,203,215,5,95,0
2414,2439.704,132,88,176,202,215,5,95,0
2415,2440.705,128,88,176,202,215,5,95,0
2416,2441.705,143,88,176,202,215,5,95,0
2417,2442.706,143,88,175,202,215,5,95,0
2418,2443.706,143,88,175,202,215,5,95,0
2419,2444.706,176,88,175,202,215,5,95,0
2420,2445.707,192,88,175,203,215,5,95,0
2421,2446.709,161,88,175,203,215,5,95,0
2422,2447.709,183,89,174,204,215,5,95,0
2423,2448.758,183,88,174,203,215,5,95,0
2424,2449.758,183,88,174,203,215,5,95,0
2425,2450.758,183,89,175,203,215,5,95,0
2426,2451.758,252,89,175,204,215,5,95,0
2427,2452.759,230,88,175,204,215,5,95,0
2428,2453.76,207,88,174,203,215,5,95,0
2429,2454.76,217,88,175,203,215,5,95,0
2430,2455.762,217,89,175,203,215,5,95,0
2431,2456.762,144,88,174,203,215,5,95,0
2432,2457.763,185,89,175,203,215,5,95,0
2433,2458.764,185,89,175,203,215,5,95,0
2434,2459.858,181,88,174,203,215,5,95,0
2435,2460.859,181,88,174,202,215,5,95,0
2436,2461.859,143,89,174,202,215,5,95,0
2437,2462.859,189,89,174,202,215,5,95,0
2438,2463.861,189,88,174,202,215,5,95,0
2439,2464.864,196,89,174,202,215,5,95,0
2440,2465.864,136,87,174,202,215,5,95,0
2441,2466.865,136,90,174,202,215,5,95,0
2442,2467.866,151,88,174,202,215,5,95,0
2443,2468.958,156,88,174,202,215,5,95,0
2444,2469.959,153,88,174,202,215,5,95,0
2445,2470.96,171,87,174,202,215,5,95,0
2446,2471.964,140,88,174,202,215,5,95,0
2447,2472.965,166,87,174,202,215,5,95,0
2448,2474.058,166,87,174,202,215,5,95,0
2449,2475.058,166,88,173,202,215,5,95,0
2450,2476.058,178,88,173,201,215,5,95,0
2451,2477.058,178,87,173,201,215,5,95,0
2452,2478.058,178,87,173,201,215,5,95,0
2453,2479.059,204,86,173,200,215,5,95,0
2454,2480.06,204,88,174,200,215,5,95,0
2455,2481.061,183,87,174,199,215,5,95,0
2456,2482.065,145,87,174,199,215,5,95,0
2457,2483.066,173,87,174,199,215,5,95,0
2458,2484.067,180,86,174,200,215,5,95,0
2459,2485.067,208,87,174,200,215,5,95,0
2460,2486.068,204,86,175,200,215,5,95,0
2461,2487.159,152,89,175,200,215,5,95,0
2462,2488.16,152,89,175,200,215,5,95,0
2463,2489.16,187,88,175,201,215,5,95,0
2464,2490.16,180,87,175,201,215,5,95,0
2465,2491.165,177,87,175,201,215,5,95,0
2466,2492.262,176,87,175,201,215,5,95,0
2467,2493.27,176,88,175,200,215,5,95,0
2468,2494.271,175,88,175,200,215,5,95,0
2469,2495.359,175,87,176,200,215,5,95,0
2470,2496.36,175,87,176,200,215,5,95,0
2471,2497.36,178,87,176,200,215,5,95,0
2472,2498.36,178,87,176,200,215,5,95,0
2473,2499.36,178,87,176,200,215,5,95,0
2474,2500.36,135,87,176,201,215,5,95,0
2475,2501.459,118,87,176,201,215,5,95,0
2476,2502.461,118,87,175,201,215,5,95,0
2477,2503.462,118,87,176,201,215,5,95,0
2478,2504.464,118,87,175,201,215,5,95,0
2479,2505.465,118,87,175,201,215,5,95,0
2480,2506.56,118,87,175,201,215,5,95,0
2481,2507.562,175,87,175,200,215,5,95,0
2482,2508.564,189,87,175,200,215,5,95,0
2483,2509.658,182,87,175,200,215,5,95,0
2484,2510.659,188,88,175,200,215,5,95,0
2485,2511.659,199,87,176,200,215,5,95,0
2486,2512.659,186,87,176,200,215,5,95,0
2487,2513.66,186,87,175,200,215,5,95,0
2488,2514.66,215,87,175,201,215,5,95,0
2489,2515.663,215,87,176,201,215,5,95,0
2490,2516.665,178,87,175,201,215,5,95,0
2491,2517.666,178,88,175,201,215,5,95,0
2492,2518.698,178,87,175,201,215,5,95,0
2493,2519.705,193,87,175,202,215,5,95,0
2494,2520.759,207,87,175,202,215,5,95,0
2495,2521.759,207,88,175,202,215,5,95,0
2496,2522.759,207,88,176,202,215,5,95,0
2497,2523.759,208,88,176,202,215,5,95,0
2498,2524.759,159,88,175,202,215,5,95,0
2499,2525.759,192,88,175,203,215,5,95,0
2500,2526.76,169,88,175,203,215,5,95,0
2501,2527.76,205,89,175,203,215,5,95,0
2502,2528.76,161,88,175,205,215,5,95,0
2503,2529.76,161,89,175,205,215,5,95,0
2504,2530.76,214,89,175,205,215,5,95,0
2505,2531.76,214,89,175,205,215,5,95,0
2506,2532.76,225,89,175,205,215,5,95,0
2507,2533.76,186,89,175,205,215,5,95,0
2508,2534.76,212,90,175,206,215,5,95,0
2509,2535.762,197,90,175,206,215,5,95,0
2510,2536.764,197,90,174,206,215,5,95,0
2511,2537.765,197,90,175,206,215,5,95,0
2512,2538.767,176,89,175,207,215,5,95,0
2513,2539.859,185,90,175,207,215,5,95,0
2514,2540.859,185,92,174,207,215,5,95,0
2515,2541.859,185,90,175,207,215,5,95,0
2516,2542.86,164,90,174,207,215,5,95,0
2517,2543.861,164,91,175,206,215,5,95,0
2518,2544.865,164,89,175,206,215,5,95,0
2519,2545.866,164,89,175,206,215,5,95,0
2520,2546.958,202,89,175,205,215,5,95,0
2521,2547.959,184,89,175,205,215,5,95,0
2522,2548.959,203,89,175,205,215,5,95,0
2523,2549.96,192,89,175,205,215,5,95,0
2524,2550.962,192,90,175,205,215,5,95,0
2525,2551.964,192,89,175,205,215,5,95,0
2526,2552.965,179,89,175,204,215,5,95,0
2527,2554.06,182,89,175,203,215,5,95,0
2528,2555.06,226,89,175,203,215,5,95,0
2529,2556.06,164,88,175,203,215,5,95,0
2530,2557.064,194,92,175,208,215,5,95,0
2531,2558.065,194,88,175,208,215,5,95,0
2532,2559.159,194,90,176,205,215,5,95,0
2533,2560.159,192,89,176,205,215,5,95,0
2534,2561.159,192,89,176,205,215,5,95,0
2535,2562.16,192,89,176,205,215,5,95,0
2536,2563.161,179,88,176,205,215,5,95,0
2537,2564.162,179,89,176,206,215,5,95,0
2538,2565.165,179,89,176,206,215,5,95,0
2539,2566.165,149,89,176,205,215,5,95,0
2540,2567.166,149,89,176,205,215,5,95,0
2541,2568.26,149,89,177,205,215,5,95,0
2542,2569.262,177,90,177,205,215,5,95,0
2543,2570.264,205,89,177,205,215,5,95,0
2544,2571.359,205,89,176,205,215,5,95,0
2545,2572.36,205,90,177,205,215,5,95,0
2546,2573.36,194,90,177,206,215,5,95,0
2547,2574.362,198,90,177,206,215,5,95,0
2548,2575.362,201,90,177,205,215,5,95,0
2549,2576.459,201,89,177,205,215,5,95,0
2550,2577.46,201,89,177,205,215,5,95,0
2551,2578.46,158,90,177,205,215,5,95,0
2552,2579.46,199,90,177,205,215,5,95,0
2553,2580.46,186,93,177,210,215,5,95,0
2554,2581.461,127,88,177,208,215,5,95,0
2555,2582.462,127,88,177,208,215,5,95,0
2556,2583.461,127,91,177,208,215,5,95,0
2557,2584.461,184,89,177,207,215,5,95,0
2558,2585.461,191,90,177,207,215,5,95,0
2559,2586.462,191,90,177,206,215,5,95,0
2560,2587.466,184,89,177,206,215,5,95,0
2561,2588.467,184,90,177,205,215,5,95,0
2562,2589.468,184,89,177,205,215,5,95,0
2563,2590.469,143,89,178,203,215,5,95,0
2564,2591.47,173,88,177,205,215,5,95,0
2565,2592.471,125,89,177,205,215,5,95,0
2566,2593.473,125,89,177,205,215,5,95,0
2567,2594.473,125,89,177,205,215,5,95,0
2568,2595.56,125,88,177,205,215,5,95,0
2569,2596.56,190,90,177,205,215,5,95,0
2570,2597.56,190,89,178,205,215,5,95,0
2571,2598.56,189,89,177,205,215,5,95,0
2572,2599.561,199,89,177,205,215,5,95,0
2573,2600.562,199,90,177,205,215,5,95,0
2574,2601.564,159,88,176,205,215,5,95,0
2575,2602.566,153,89,177,204,215,5,95,0
2576,2603.567,158,89,177,204,215,5,95,0
2577,2604.568,157,89,177,203,215,5,95,0
2578,2605.569,157,88,176,203,215,5,95,0
2579,2606.661,157,89,177,203,215,5,95,0
2580,2607.661,157,89,176,203,215,5,95,0
2581,2608.661,202,87,176,203,215,5,95,0
2582,2609.661,202,89,176,203,215,5,95,0
2583,2610.661,202,89,177,203,215,5,95,0
2584,2611.661,195,89,177,203,215,5,95,0
2585,2612.664,195,89,177,203,215,5,95,0
2586,2613.665,195,89,177,203,215,5,95,0
2587,2614.672,195,90,177,203,215,5,95,0
2588,2615.676,195,88,177,205,215,5,95,0
2589,2616.678,220,89,177,206,215,5,95,0
2590,2617.68,203,89,176,206,215,5,95,0
2591,2618.715,205,89,177,206,215,5,95,0
2592,2619.761,200,90,177,206,215,5,95,0
2593,2620.76,176,90,177,206,215,5,95,0
2594,2621.761,182,90,177,206,215,5,95,0
2595,2622.762,203,90,177,206,215,5,95,0
2596,2623.762,152,89,177,206,215,5,95,0
2597,2624.762,199,90,177,206,215,5,95,0
2598,2625.766,199,90,177,206,215,5,95,0
2599,2626.767,199,90,177,206,215,5,95,0
2600,2627.768,220,90,177,207,215,5,95,0
2601,2628.861,220,89,177,206,215,5,95,0
2602,2629.861,220,90,177,206,215,5,95,0
2603,2630.861,220,89,177,206,215,5,95,0
2604,2631.861,200,89,177,206,215,5,95,0
2605,2632.861,193,88,178,206,215,5,95,0
2606,2633.861,192,89,177,206,215,5,95,0
2607,2634.861,192,89,177,206,215,5,95,0
2608,2635.861,219,90,177,206,215,5,95,0
2609,2636.861,178,90,177,205,215,5,95,0
2610,2637.861,196,90,177,205,215,5,95,0
2611,2638.861,196,90,177,205,215,5,95,0
2612,2639.862,143,89,177,205,215,5,95,0
2613,2640.862,171,89,177,204,215,5,95,0
2614,2641.862,171,89,177,204,215,5,95,0
2615,2642.866,171,89,176,204,215,5,95,0
2616,2643.867,177,88,176,204,215,5,95,0
2617,2644.868,209,88,176,204,215,5,95,0
2618,2645.87,209,89,176,204,215,5,95,0
2619,2646.87,209,88,176,204,215,5,95,0
2620,2647.87,222,90,176,204,215,5,95,0
2621,2648.871,222,88,175,204,215,5,95,0
2622,2649.872,222,90,175,204,215,5,95,0
2623,2650.873,161,89,175,205,215,5,95,0
2624,2651.961,171,90,176,205,215,5,95,0
2625,2652.961,209,89,176,205,215,5,95,0
2626,2653.961,197,90,176,205,215,5,95,0
2627,2654.961,197,89,176,205,215,5,95,0
2628,2655.961,172,89,176,204,215,5,95,0
2629,2656.962,162,88,176,204,215,5,95,0
2630,2657.964,162,90,177,204,215,5,95,0
2631,2658.965,194,88,177,204,215,5,95,0
2632,2659.967,150,89,177,203,215,5,95,0
2633,2661.06,150,89,177,203,215,5,95,0
2634,2662.06,150,89,177,203,215,5,95,0
2635,2663.061,175,89,177,203,215,5,95,0
2636,2664.061,175,89,177,203,215,5,95,0
2637,2665.061,192,89,178,205,215,5,95,0
2638,2666.062,193,89,178,205,215,5,95,0
2639,2667.062,193,89,178,205,215,5,95,0
2640,2668.063,195,89,178,204,215,5,95,0
2641,2669.063,236,90,177,205,215,5,95,0
2642,2670.067,236,90,178,205,215,5,95,0
2643,2671.068,236,89,178,205,215,5,95,0
2644,2672.16,185,89,177,206,215,5,95,0
2645,2673.16,185,90,177,206,215,5,95,0
2646,2674.161,185,90,178,206,215,5,95,0
2647,2675.161,185,90,178,205,215,5,95,0
2648,2676.161,211,89,178,205,215,5,95,0
2649,2677.162,179,89,178,206,215,5,95,0
2650,2678.165,179,88,177,206,215,5,95,0
2651,2679.167,179,89,178,204,215,5,95,0
2652,2680.168,205,89,178,204,215,5,95,0
2653,2681.261,205,89,177,204,215,5,95,0
2654,2682.262,205,89,177,204,215,5,95,0
2655,2683.262,180,89,178,204,215,5,95,0
2656,2684.361,164,89,178,204,215,5,95,0
2657,2685.362,194,89,178,204,215,5,95,0
2658,2686.362,219,88,177,204,215,5,95,0
2659,2687.363,146,87,178,202,215,5,95,0
2660,2688.367,185,89,177,202,215,5,95,0
2661,2689.461,185,88,177,202,215,5,95,0
2662,2690.462,185,88,177,202,215,5,95,0
2663,2691.463,161,88,177,202,215,5,95,0
2664,2692.468,217,88,176,202,215,5,95,0
2665,2693.469,140,89,176,203,215,5,95,0
2666,2694.56,117,88,176,203,215,5,95,0
2667,2695.561,117,88,176,203,215,5,95,0
2668,2696.561,117,89,176,202,215,5,95,0
2669,2697.562,178,88,176,202,215,5,95,0
2670,2698.565,178,88,176,202,215,5,95,0
2671,2699.567,178,88,176,202,215,5,95,0
2672,2700.567,199,88,176,202,215,5,95,0
2673,2701.66,202,88,176,202,215,5,95,0
2674,2702.661,202,88,177,202,215,5,95,0
2675,2703.661,202,88,176,202,215,5,95,0
2676,2704.661,202,89,176,202,215,5,95,0
2677,2705.662,202,88,177,202,215,5,95,0
2678,2706.662,202,88,176,202,215,5,95,0
2679,2707.664,150,88,176,203,215,5,95,0
2680,2708.666,150,88,176,202,215,5,95,0
2681,2709.667,182,88,176,202,215,5,95,0
2682,2710.669,206,88,176,202,215,5,95,0
2683,2711.67,187,88,176,202,215,5,95,0
2684,2712.76,185,89,176,202,215,5,95,0
2685,2713.762,185,88,176,203,215,5,95,0
2686,2714.762,210,88,176,204,215,5,95,0
2687,2715.765,210,88,176,204,215,5,95,0
2688,2716.766,174,89,176,204,215,5,95,0
2689,2717.86,225,89,177,203,215,5,95,0
2690,2718.865,195,89,177,203,215,5,95,0
2691,2719.865,195,89,177,204,215,5,95,0
2692,2720.872,150,88,177,204,215,5,95,0
2693,2721.873,209,87,177,202,215,5,95,0
2694,2722.878,209,88,177,202,215,5,95,0
2695,2723.879,209,87,177,202,215,5,95,0
2696,2724.962,209,88,177,202,215,5,95,0
2697,2725.962,209,88,177,201,215,5,95,0
2698,2726.962,209,88,177,201,215,5,95,0
2699,2727.962,166,88,177,202,215,5,95,0
2700,2728.963,227,88,177,202,215,5,95,0
2701,2729.963,181,88,177,202,215,5,95,0
2702,2731.062,148,88,177,203,215,5,95,0
2703,2732.063,195,88,177,203,215,5,95,0
2704,2733.066,168,88,177,202,215,5,95,0
2705,2734.161,209,88,177,203,215,5,95,0
2706,2735.161,153,88,176,203,215,5,95,0
2707,2736.162,153,89,177,203,215,5,95,0
2708,2737.162,153,89,176,204,215,5,95,0
2709,2738.162,195,89,176,204,215,5,95,0
2710,2739.162,195,89,177,204,215,5,95,0
2711,2740.162,208,88,177,204,215,5,95,0
2712,2741.162,208,88,177,204,215,5,95,0
2713,2742.162,203,89,177,204,215,5,95,0
2714,2743.162,203,90,177,204,215,5,95,0
2715,2744.163,191,90,177,204,215,5,95,0
2716,2745.167,214,89,177,205,215,5,95,0
2717,2746.169,214,90,177,205,215,5,95,0
2718,2747.262,214,89,177,205,215,5,95,0
2719,2748.263,191,90,177,205,215,5,95,0
2720,2749.265,223,90,177,205,215,5,95,0
2721,2750.361,223,89,177,205,215,5,95,0
2722,2751.363,223,90,177,205,215,5,95,0
2723,2752.363,163,90,178,205,215,5,95,0
2724,2753.363,160,89,177,206,215,5,95,0
2725,2754.366,216,90,177,205,215,5,95,0
2726,2755.462,170,90,177,205,215,5,95,0
2727,2756.462,192,89,178,206,215,5,95,0
2728,2757.462,218,89,178,206,215,5,95,0
2729,2758.462,191,89,177,205,215,5,95,0
2730,2759.462,191,90,177,205,215,5,95,0
2731,2760.462,191,91,178,205,215,5,95,0
2732,2761.462,202,89,178,206,215,5,95,0
2733,2762.463,209,90,178,206,215,5,95,0
2734,2763.463,161,90,177,207,215,5,95,0
2735,2764.464,161,90,178,207,215,5,95,0
2736,2765.467,161,91,178,207,215,5,95,0
2737,2766.562,152,89,177,207,215,5,95,0
2738,2767.562,181,90,177,207,215,5,95,0
2739,2768.564,181,90,178,207,215,5,95,0
2740,2769.565,181,89,177,207,215,5,95,0
2741,2770.567,163,89,177,206,215,5,95,0
2742,2771.661,187,90,177,206,215,5,95,0
2743,2772.661,177,90,177,205,215,5,95,0
2744,2773.661,192,90,177,205,215,5,95,0
2745,2774.661,192,89,177,205,215,5,95,0
2746,2775.661,192,88,177,205,215,5,95,0
2747,2776.661,167,90,177,205,215,5,95,0
2748,2777.662,150,90,177,205,215,5,95,0
2749,2778.662,194,90,177,204,215,5,95,0
2750,2779.662,187,89,177,205,215,5,95,0
2751,2780.663,186,88,177,204,215,5,95,0
2752,2781.664,185,89,177,204,215,5,95,0
2753,2782.664,185,89,177,204,215,5,95,0
2754,2783.667,185,88,177,204,215,5,95,0
2755,2784.668,185,90,177,204,215,5,95,0
2756,2785.669,208,88,177,205,215,5,95,0
2757,2786.669,208,89,177,205,215,5,95,0
2758,2787.67,208,89,176,204,215,5,95,0
2759,2788.671,226,89,176,204,215,5,95,0
2760,2789.671,174,90,177,204,215,5,95,0
2761,2790.762,219,89,176,204,215,5,95,0
2762,2791.763,219,88,177,204,215,5,95,0
2763,2792.763,188,89,176,204,215,5,95,0
2764,2793.862,185,89,177,205,215,5,95,0
2765,2794.863,211,89,176,205,215,5,95,0
2766,2795.863,180,90,177,205,215,5,95,0
2767,2796.863,180,89,177,205,215,5,95,0
2768,2797.866,180,89,176,206,215,5,95,0
2769,2798.964,180,89,176,206,215,5,95,0
2770,2799.965,162,89,177,206,215,5,95,0
2771,2800.965,142,89,176,206,215,5,95,0
2772,2801.974,177,89,176,206,215,5,95,0
2773,2802.974,177,90,176,206,215,5,95,0
2774,2803.974,188,89,177,206,215,5,95,0
2775,2804.975,188,90,176,206,215,5,95,0
2776,2806.062,183,90,177,206,215,5,95,0
2777,2807.062,183,91,177,205,215,5,95,0
2778,2808.062,129,90,177,205,215,5,95,0
2779,2809.062,129,89,176,205,215,5,95,0
2780,2810.063,129,89,176,205,215,5,95,0
2781,2811.062,129,89,177,204,215,5,95,0
2782,2812.063,129,88,177,204,215,5,95,0
2783,2813.063,129,89,176,204,215,5,95,0
2784,2814.063,183,89,176,203,215,5,95,0
2785,2815.063,183,88,177,203,215,5,95,0
2786,2816.064,183,89,177,203,215,5,95,0
2787,2817.064,182,88,177,205,215,5,95,0
2788,2818.066,182,89,177,205,215,5,95,0
2789,2819.068,182,89,177,205,215,5,95,0
2790,2820.069,199,90,177,205,215,5,95,0
2791,2821.07,155,91,177,206,215,5,95,0
2792,2822.071,203,90,177,206,215,5,95,0
2793,2823.072,216,90,177,206,215,5,95,0
2794,2824.073,189,89,177,206,215,5,95,0
2795,2825.163,189,90,177,205,215,5,95,0
2796,2826.163,180,90,178,204,215,5,95,0
2797,2827.166,186,89,178,205,215,5,95,0
2798,2828.262,197,89,177,205,215,5,95,0
2799,2829.262,190,89,178,205,215,5,95,0
2800,2830.262,190,88,178,205,215,5,95,0
2801,2831.262,195,89,178,205,215,5,95,0
2802,2832.262,195,89,178,205,215,5,95,0
2803,2833.262,195,89,178,205,215,5,95,0
2804,2834.263,195,89,179,205,215,5,95,0
2805,2835.265,195,89,178,204,215,5,95,0
2806,2836.266,225,88,178,204,215,5,95,0
2807,2837.267,175,88,178,204,215,5,95,0
2808,2838.268,175,89,178,204,215,5,95,0
2809,2839.268,180,89,178,204,215,5,95,0
2810,2840.268,172,88,178,204,215,5,95,0
2811,2841.269,176,88,178,204,215,5,95,0
2812,2842.27,176,88,178,204,215,5,95,0
2813,2843.362,195,88,178,203,215,5,95,0
2814,2844.362,195,88,178,203,215,5,95,0
2815,2845.362,195,89,178,203,215,5,95,0
2816,2846.362,177,89,178,203,215,5,95,0
2817,2847.363,203,89,178,203,215,5,95,0
2818,2848.363,194,89,178,204,215,5,95,0
2819,2849.363,214,89,178,204,215,5,95,0
2820,2850.364,174,89,178,204,215,5,95,0
2821,2851.365,191,89,178,204,215,5,95,0
2822,2852.367,204,90,178,204,215,5,95,0
2823,2853.367,171,90,178,205,215,5,95,0
2824,2854.367,233,89,178,206,215,5,95,0
2825,2855.368,222,89,179,206,215,5,95,0
2826,2856.369,167,89,179,205,215,5,95,0
2827,2857.369,176,89,179,206,215,5,95,0
2828,2858.463,176,90,179,206,215,5,95,0
2829,2859.463,176,89,178,206,215,5,95,0
2830,2860.465,181,90,178,206,215,5,95,0
2831,2861.562,178,88,178,205,215,5,95,0
2832,2862.562,166,89,178,204,215,5,95,0
2833,2863.562,159,89,178,204,215,5,95,0
2834,2864.562,206,89,178,204,215,5,95,0
2835,2865.563,204,88,178,205,215,5,95,0
2836,2866.563,222,89,178,205,215,5,95,0
2837,2867.563,232,90,178,205,215,5,95,0
2838,2868.563,170,89,177,205,215,5,95,0
2839,2869.564,170,90,178,205,215,5,95,0
2840,2870.568,225,90,178,205,215,5,95,0
2841,2871.569,183,89,177,205,215,5,95,0
2842,2872.569,193,89,177,206,215,5,95,0
2843,2873.57,193,89,178,206,215,5,95,0
2844,2874.572,193,89,178,206,215,5,95,0
2845,2875.572,191,89,178,205,215,5,95,0
2846,2876.573,197,89,178,204,215,5,95,0
2847,2877.573,197,90,178,204,215,5,95,0
2848,2878.663,197,88,178,204,215,5,95,0
2849,2879.662,217,89,178,204,215,5,95,0
2850,2880.662,213,90,178,205,215,5,95,0
2851,2881.662,213,89,178,205,215,5,95,0
2852,2882.662,213,89,179,205,215,5,95,0
2853,2883.662,213,90,179,205,215,5,95,0
2854,2884.662,195,89,179,205,215,5,95,0
2855,2885.662,189,89,179,204,215,5,95,0
2856,2886.663,221,89,179,204,215,5,95,0
2857,2887.663,221,89,179,204,215,5,95,0
2858,2888.663,145,89,179,204,215,5,95,0
2859,2889.663,211,89,179,206,215,5,95,0
2860,2890.663,149,91,179,206,215,5,95,0
2861,2891.664,155,88,179,206,215,5,95,0
2862,2892.665,219,88,179,206,215,5,95,0
2863,2893.668,219,89,179,206,215,5,95,0
2864,2894.668,190,90,179,206,215,5,95,0
2865,2895.67,189,89,179,206,215,5,95,0
2866,2896.671,189,89,179,204,215,5,95,0
2867,2897.672,189,89,179,204,215,5,95,0
2868,2898.672,229,89,179,204,215,5,95,0
2869,2899.673,210,90,179,207,215,5,95,0
2870,2900.674,203,90,179,207,215,5,95,0
2871,2901.674,203,90,179,207,215,5,95,0
2872,2902.675,197,90,179,207,215,5,95,0
2873,2903.675,197,91,178,207,215,5,95,0
2874,2904.676,197,89,179,207,215,5,95,0
2875,2905.763,199,90,178,206,215,5,95,0
2876,2906.764,199,90,178,206,215,5,95,0
2877,2907.765,207,90,178,206,215,5,95,0
2878,2908.863,176,90,178,206,215,5,95,0
2879,2909.863,176,90,178,206,215,5,95,0
2880,2910.864,176,90,179,206,215,5,95,0
2881,2911.865,223,91,178,206,215,5,95,0
2882,2912.87,223,92,178,206,215,5,95,0
2883,2913.964,240,88,178,206,215,5,95,0
2884,2914.964,240,88,178,206,215,5,95,0
2885,2915.965,217,90,178,206,215,5,95,0
2886,2916.969,217,90,178,206,215,5,95,0
2887,2917.97,187,90,178,206,215,5,95,0
2888,2919.063,174,90,178,206,215,5,95,0
2889,2920.063,177,90,179,206,215,5,95,0
2890,2921.063,214,90,178,207,215,5,95,0
2891,2922.064,204,89,178,206,215,5,95,0
2892,2923.064,196,90,178,205,215,5,95,0
2893,2924.064,196,89,179,205,215,5,95,0
2894,2925.065,148,89,179,205,215,5,95,0
2895,2926.069,175,89,179,206,215,5,95,0
2896,2927.07,217,90,179,206,215,5,95,0
2897,2928.071,217,90,179,206,215,5,95,0
